revenue_per_customer,customer_lifetime_value,avg_product_price,total_freight_cost,seller_lng,seller_zip_code_prefix,seller_lat,num_items_ordered,order_purchase_quarter,order_purchase_month,customer_lng,customer_lat,number_of_orders,order_purchase_week,order_purchase_day
12.44926008842962,0.24051278285203717,-5.86171248086288,0.6714922947504164,0.0035679020210393885,-0.029590562839030412,-0.0042684295099157344,8.698585544698904,-0.12974200975848274,-1.058596163998857,-0.057897067281529484,-0.009827300023825142,0.1089863661696897,1.1879751171870145,-0.012559396773862386
-80.31492794106833,-2.3186595156363934,-8.956201742906662,0.5249187666633175,-0.0498794356774357,-0.02468576093143705,-0.04042957603766221,-0.8602996692559365,-0.12974200975848274,-1.9192434518028056,0.16374973334670712,-0.7550844490388736,0.1089863661696897,2.3258823175577183,-0.05907568112150087
5.867341413921218,4.334133032735207,18.549047043951727,-0.26360970722297494,-0.08991041228403636,0.1703209032688508,0.11844005740199498,-0.8602996692559365,-0.12974200975848274,-1.058596163998857,-0.22576848651093998,0.3219033855268559,-2.6156727880725534,1.1879751171870145,0.08047317192141457
12.557944346595216,4.703292857214887,4.491734477028989,-0.13373442917111514,-0.037293642151267486,-0.024902449165400378,-0.02411681878719988,-0.8602996692559365,0.1946130146377241,2.383992987216938,0.1668722190917497,-0.16708141029256612,-2.6156727880725534,-2.453327923999237,-0.268398960685874
-68.93351242596732,-2.0046697753869465,-11.801941675809234,1.825526908296943,-0.04365176527290877,0.164001254657144,0.06434726226464248,8.698585544698904,0.1946130146377241,1.5233456994129893,-0.0988126445976518,0.35641055718067827,0.1089863661696897,-1.7705836037768148,0.033956887573776094
-61.0821616160848,-1.7880672273004288,-4.660812609554352,-2.067020711028802,0.014612124491879291,-0.040006893709314435,0.008508744776648135,-0.8602996692559365,-0.45409703415468955,-2.779890739606754,-0.08931084360677274,0.17688917693748546,0.1089863661696897,3.2362080778542808,-0.035817538947681624
-63.40365737050187,-1.852112498993784,-5.86171248086288,-0.6903427636790863,0.014788469253748545,-0.0530209341138176,0.007230924205823752,-0.8602996692559365,0.1946130146377241,1.5233456994129893,0.16286000372343956,-0.21204742818159683,0.1089863661696897,-1.543002163702674,-0.15210824981677784
-109.51186705467354,-3.124142745397772,-13.002841547117763,0.6028439334944332,-0.10680855442568449,0.15892565143572074,0.004587309144082165,-0.8602996692559365,0.5189680390339309,4.105287562824836,0.1802517363433046,-0.1995042253024222,0.1089863661696897,-4.729142324740644,-0.05907568112150087
60.444228494356,1.5645948043775906,11.7530725492325,-1.7219235436338596,0.016007285026995714,-0.041906102348169445,0.006825701065017088,-0.8602996692559365,0.5189680390339309,3.2446402750208874,-0.12036023555331754,0.10452155195338149,0.1089863661696897,-3.8188165644440812,0.05721502974759533
-97.5044302125387,-2.7928823700849477,-9.420375132213232,-2.41953932288385,0.012486078378700916,-0.05781866654109966,0.00591666904984631,-0.8602996692559365,0.5189680390339309,3.2446402750208874,-0.02500994656930531,0.21486499590775585,0.1089863661696897,-3.5912351243699407,-0.012559396773862386
-55.091485305997224,-1.6227968445411702,-4.046675509856431,-1.7460432381292048,0.015597935123775773,-0.04189335598146573,0.00700758762611117,-0.8602996692559365,0.1946130146377241,1.5233456994129893,-0.03929439328240607,0.15421104284833115,0.1089863661696897,-1.7705836037768148,0.010698745399956853
1387.3485995864623,38.171145040793306,1.0413789498501735,67.85411826986252,0.05843834708061637,0.027969479921650674,-0.052916430178158246,85.16966725633762,0.1946130146377241,2.383992987216938,-0.019937172318334882,0.22317911041503732,0.1089863661696897,-2.680909364073378,-0.0823338232953201
-61.32561435437572,-1.7947835853806309,-5.8510007872635,-0.26360970722297494,0.011074197178510922,-0.050624617173517315,0.01005460465998935,-0.8602996692559365,0.1946130146377241,2.383992987216938,0.33159785089714333,-1.0040879591879397,0.1089863661696897,-2.680909364073378,-0.05907568112150087
82.54625923491125,2.174344170087366,13.181298362483476,0.767971072731798,-0.007502262095929054,-0.02893030104377746,-0.002844477333311595,-0.8602996692559365,0.5189680390339309,4.965934850628785,0.08301915350334339,0.16746011786386483,0.1089863661696897,-5.411886644963066,-0.22188267633823552
11.692817651597082,0.21964409881712352,4.741673994347912,-1.1950009869663134,0.0148279601687373,-0.05367099881570757,0.0062117569055292685,-0.8602996692559365,-0.12974200975848274,-1.9192434518028056,-0.07748251990533868,0.53274972335996,0.1089863661696897,1.8707194374094367,0.22002202496433002
-95.64375571274373,-2.7415502047576887,-9.539393949984145,-1.836955932765507,-0.006679193079304928,-0.016979307622364954,0.0063937653391664285,-0.8602996692559365,0.1946130146377241,0.6626984116090405,-0.024656655019023088,0.21956967428733276,0.1089863661696897,-0.4050949633319704,-0.17536639199059706
120.11623359759383,3.210822143821409,20.215310492744536,-2.1801977390454224,0.08993042664006594,-0.006318246511369413,-0.003880314599286191,-0.8602996692559365,-0.12974200975848274,-1.058596163998857,0.078435939264783,0.15030242706249008,0.1089863661696897,0.7328122370387332,0.28979645148578775
117.8208220651365,3.147496481922361,17.952762766919445,0.8570284062530734,0.08969394379760182,-0.006292753777961964,-0.003908022104279806,-0.8602996692559365,0.1946130146377241,2.383992987216938,-0.15780019849509042,0.7178249890706968,0.1089863661696897,-2.9084908041475184,0.08047317192141457
-117.75448119395222,-3.351539440398899,-13.597935635972336,-0.22835784603747056,0.012163455561264514,-0.06037303842852614,0.006455381103110583,-0.8602996692559365,0.5189680390339309,4.105287562824836,0.3066604991140162,-0.8738402845444645,0.1089863661696897,-4.956723764814784,0.19676388279051077
-41.78853210652851,-1.255795849444413,-3.4218267165591287,0.11859468247249833,-0.001077623590839076,-0.0571635032925282,-0.006336654652165918,-0.8602996692559365,0.5189680390339309,4.965934850628785,0.052781766280861335,-0.07087426640030924,0.1089863661696897,-5.6394680850372065,-0.10559196546913935
